,Unnamed: 0,Country,Year,AvgTemperature,suicides/100k pop
717,2027,Panama,2000,27.366879174256226,85.58000000000001
718,2028,Panama,2001,26.86394245485156,86.77000000000001
719,2029,Panama,2002,27.87638888888889,78.94
720,2030,Panama,2003,27.835026161895946,97.24
721,2031,Panama,2004,27.674868461776523,81.76
722,2032,Panama,2005,27.166819291819294,77.80999999999999
723,2033,Panama,2006,26.91043397968606,91.63
724,2034,Panama,2007,27.16712962962963,71.89999999999999
725,2035,Panama,2008,26.927529484792046,73.3
726,2036,Panama,2009,27.34340659340659,68.29
727,2037,Panama,2010,27.310988674625047,64.0
728,2038,Panama,2011,26.740791476407928,62.730000000000004
729,2039,Panama,2012,27.184729811779004,55.519999999999996
730,2040,Panama,2013,27.416666666666675,49.309999999999995
731,2071,Philippines,1997,27.658599695585966,20.24
732,2072,Philippines,1998,28.433024691358032,22.05
733,2073,Philippines,1999,27.466176920722383,24.88
734,2074,Philippines,2000,27.724650880388587,32.21
735,2075,Philippines,2001,27.956382001836534,27.079999999999995
736,2076,Philippines,2002,27.80725308641975,28.540000000000003
737,2077,Philippines,2003,27.807704112952752,33.41
738,2080,Philippines,2006,27.978234398782334,36.66
739,2081,Philippines,2007,28.093101343101374,29.17
740,2082,Philippines,2008,27.74915824915825,33.05
741,2083,Philippines,2009,27.59188034188034,34.89
742,2084,Philippines,2010,28.488736681887346,36.96000000000001
743,2085,Philippines,2011,27.68295281582954,44.90999999999999
744,2095,Poland,1995,8.282191780821918,181.7
745,2096,Poland,1996,6.884638737097753,178.20999999999998
746,2099,Poland,1999,9.14087301587301,184.14999999999998
747,2100,Poland,2000,9.651639344262293,191.01
748,2101,Poland,2001,8.388432267884331,180.65
749,2102,Poland,2002,9.205755617112958,183.26999999999995
750,2103,Poland,2003,8.371232876712332,180.14999999999995
751,2104,Poland,2004,8.46569520340012,187.73999999999995
752,2105,Poland,2005,8.667427701674269,186.04
753,2106,Poland,2006,9.296193984039293,182.85
754,2107,Poland,2007,9.737179487179494,166.46999999999994
755,2108,Poland,2008,9.841117216117222,177.37999999999997
756,2109,Poland,2009,8.800061050061059,197.1
757,2110,Poland,2010,7.964231354642314,190.64
758,2111,Poland,2011,9.093455098934554,183.86
759,2112,Poland,2012,8.700060716454152,192.37000000000003
760,2113,Poland,2013,8.895585996955854,187.58999999999997
761,2121,Portugal,1995,17.995129375951297,128.93
762,2122,Portugal,1996,17.137067395264108,115.77000000000001
763,2123,Portugal,1997,18.22237484737487,102.17999999999999
764,2124,Portugal,1998,17.63710925410089,87.05999999999999
765,2125,Portugal,1999,17.37235996326906,89.46
766,2126,Portugal,2000,16.820279295689147,85.88000000000001
767,2127,Portugal,2001,16.788432267884332,115.73000000000003
768,2128,Portugal,2002,16.844875346260388,171.82999999999998
769,2129,Portugal,2003,17.25464231354643,166.45999999999998
770,2133,Portugal,2007,16.913443830570895,143.54999999999998
771,2134,Portugal,2008,16.846575342465766,141.01999999999998
772,2135,Portugal,2009,17.82249694749694,139.7
773,2136,Portugal,2010,17.322374429223753,148.84
774,2137,Portugal,2011,17.407356532356538,127.86
775,2138,Portugal,2012,16.138356164383563,139.4
776,2139,Portugal,2013,16.328435873890413,132.73
777,2147,Qatar,1995,27.029680365296784,0.0
778,2153,Qatar,2001,28.32602739726029,27.300000000000004
779,2156,Qatar,2004,28.174863387978142,15.25
780,2157,Qatar,2005,27.976103500761045,18.799999999999997
781,2158,Qatar,2006,28.22009132420093,87.30000000000001
782,2159,Qatar,2007,28.287393162393172,28.61
783,2160,Qatar,2008,28.071733821733808,13.55
784,2161,Qatar,2009,28.474358974358978,19.900000000000002
785,2162,Qatar,2010,29.140334855403342,12.83
786,2163,Qatar,2011,28.5143074581431,18.849999999999998
787,2164,Qatar,2012,28.777322404371557,13.270000000000001
788,2165,Qatar,2013,28.481887366818864,8.23
789,2173,Romania,1995,10.560121765601213,156.18
790,2174,Romania,1996,10.242106860959323,159.98000000000002
791,2175,Romania,1997,10.192541856925416,161.6
792,2176,Romania,1998,11.027470841006751,161.28999999999996
793,2177,Romania,1999,11.842643467643473,158.27
794,2178,Romania,2000,12.126442015786285,159.19000000000003
795,2179,Romania,2001,11.659969558599697,149.10999999999999
796,2180,Romania,2002,11.576792859341333,173.6
797,2181,Romania,2003,11.077686202686198,159.70999999999998
798,2182,Romania,2004,11.065573770491808,151.19
799,2183,Romania,2005,10.828310502283106,146.01
800,2184,Romania,2006,11.361035007610345,149.09
801,2185,Romania,2007,12.62438949938949,136.05999999999997
802,2186,Romania,2008,12.00885225885227,140.4
803,2187,Romania,2009,12.096916971916981,144.01999999999998
804,2188,Romania,2010,11.547488584474882,150.04000000000002
805,2189,Romania,2011,11.128006088280063,138.78
806,2190,Romania,2012,12.088038858530664,142.03
807,2191,Romania,2013,11.999086757990876,137.99
808,2300,Singapore,1995,27.64231354642312,282.76
809,2301,Singapore,1996,27.576199149969643,208.93999999999997
810,2302,Singapore,1997,28.31156773211568,206.64999999999998
811,2303,Singapore,1998,28.40012311480455,215.35999999999999
812,2304,Singapore,1999,27.55738705738707,166.45000000000005
813,2305,Singapore,2000,27.5411353976928,164.33999999999997
814,2306,Singapore,2001,27.6158295281583,167.80000000000004
815,2307,Singapore,2002,28.114188981224995,172.39000000000001
816,2308,Singapore,2003,27.82020757020757,172.73999999999998
817,2309,Singapore,2004,27.911050394656982,167.47999999999996
818,2310,Singapore,2005,28.06316590563167,180.33
819,2311,Singapore,2006,27.80182648401828,148.74999999999997
820,2312,Singapore,2007,27.588522588522558,165.76000000000002
821,2313,Singapore,2008,27.53409436834096,150.25
822,2314,Singapore,2009,27.987637362637358,149.58
823,2315,Singapore,2010,28.153424657534252,129.23000000000002
824,2316,Singapore,2011,27.640943683409446,116.96
825,2317,Singapore,2012,27.615513054037663,141.61999999999998
826,2318,Singapore,2013,27.73485540334855,137.87
827,2326,Slovakia,1995,10.355251141552507,198.69999999999993
828,2327,Slovakia,1996,9.091530054644815,174.50000000000006
829,2328,Slovakia,1997,10.055707762557088,164.10000000000002
830,2329,Slovakia,1998,11.007253086419757,161.84
831,2330,Slovakia,1999,10.832875457875453,172.08
832,2331,Slovakia,2000,11.778840315725565,180.08
833,2332,Slovakia,2001,10.622222222222225,171.88
834,2333,Slovakia,2002,11.321329639889194,191.77
835,2334,Slovakia,2003,11.258494031221304,169.16000000000003
836,2335,Slovakia,2004,10.541438979963573,150.89999999999998
837,2336,Slovakia,2005,10.385692541856926,165.37
838,2337,Slovakia,2006,11.00426179604261,0.0
839,2338,Slovakia,2007,11.93360805860806,0.0
840,2339,Slovakia,2008,11.724353120243537,134.20000000000002
841,2340,Slovakia,2009,11.237484737484742,139.08
842,2341,Slovakia,2010,10.029680365296818,143.68
843,2343,Slovakia,2012,11.602155434122643,129.48000000000002
844,2344,Slovakia,2013,11.211719939117195,143.90999999999997
845,2353,South Africa,1996,15.878111718275635,8.03
846,2354,South Africa,1997,16.528614916286156,4.95
847,2355,South Africa,1998,16.588027085257018,7.699999999999999
848,2356,South Africa,1999,17.295329670329654,10.87
849,2357,South Africa,2000,17.010018214936252,9.54
850,2358,South Africa,2001,16.74703196347032,12.43
851,2359,South Africa,2002,16.590951061865212,6.9799999999999995
852,2360,South Africa,2003,16.75488400488402,9.240000000000002
853,2361,South Africa,2004,17.040072859744974,12.63
854,2362,South Africa,2005,16.720091324200908,15.29
855,2363,South Africa,2006,16.9060882800609,17.919999999999998
856,2364,South Africa,2007,16.97842056932965,12.12
857,2365,South Africa,2008,16.982448107448096,14.139999999999999
858,2366,South Africa,2009,17.357600732600734,10.709999999999999
859,2367,South Africa,2010,17.09071537290716,13.09
860,2368,South Africa,2011,16.927092846270913,9.309999999999999
861,2369,South Africa,2012,17.009107468123872,13.56
862,2370,South Africa,2013,17.0566210045662,14.9
863,2404,Spain,1995,15.840537798072033,123.81
864,2405,Spain,1996,15.067445861161715,126.53
865,2406,Spain,1997,16.01415525114156,131.32
866,2407,Spain,1998,15.368421052631573,124.04
867,2408,Spain,1999,15.201058201058187,119.08
868,2409,Spain,2000,14.824225865209458,122.21000000000002
869,2410,Spain,2001,14.785388127853867,112.4
870,2411,Spain,2002,15.275315481686684,115.64
871,2412,Spain,2003,16.391174080845005,116.48999999999997
872,2413,Spain,2004,15.66848816029145,112.63000000000001
873,2414,Spain,2005,15.75773718924404,107.66
874,2415,Spain,2006,16.01161846778282,99.86999999999999
875,2416,Spain,2007,14.706807081807074,98.94999999999997
876,2417,Spain,2008,14.944139194139204,98.51999999999998
877,2418,Spain,2009,15.681318681318677,98.01999999999998
878,2419,Spain,2010,14.877777777777776,87.44
879,2420,Spain,2011,16.11055301877218,88.58999999999999
880,2421,Spain,2012,15.636156648451722,96.88
881,2422,Spain,2013,15.354642313546426,101.31999999999998
882,2431,Sri Lanka,1996,27.32423371647512,395.71000000000004
883,2432,Sri Lanka,1997,27.517425174251734,472.09999999999997
884,2433,Sri Lanka,1998,28.234247967479664,451.15000000000003
885,2434,Sri Lanka,1999,27.270306513409963,445.23999999999995
886,2435,Sri Lanka,2000,27.23333333333333,427.2900000000001
887,2436,Sri Lanka,2001,27.261049723756923,358.06
888,2437,Sri Lanka,2002,27.14768518518518,339.41
889,2438,Sri Lanka,2003,27.436377473363763,352.75000000000006
890,2441,Sri Lanka,2006,27.30715372907155,328.7300000000001
891,2456,Suriname,1995,26.486722571628253,182.52
892,2457,Suriname,1996,26.33488132094945,84.27000000000001
893,2458,Suriname,1997,26.058665008291868,115.69
894,2459,Suriname,1998,26.57384823848238,101.95
895,2460,Suriname,1999,26.14097222222221,216.70000000000002
896,2461,Suriname,2000,26.53385416666668,127.92999999999999
897,2462,Suriname,2001,26.4102829537612,218.09
898,2463,Suriname,2002,26.594771241830074,214.23000000000002
899,2464,Suriname,2003,27.726041666666674,245.99999999999997
900,2465,Suriname,2004,27.354393609295574,202.10000000000002
901,2466,Suriname,2005,26.733646322378718,211.17
902,2467,Suriname,2006,26.47313797313797,298.26
903,2468,Suriname,2007,26.389392413561602,356.14000000000004
904,2469,Suriname,2008,26.374125874125887,416.81999999999994
905,2470,Suriname,2009,26.435220935220933,369.71000000000004
906,2471,Suriname,2010,26.97318007662836,425.3
907,2472,Suriname,2011,26.652063492063483,353.31000000000006
908,2473,Suriname,2012,26.34669095324836,454.11
909,2474,Suriname,2013,26.175951293759518,286.79999999999995
910,2482,Sweden,1995,6.972907153729068,191.72
911,2483,Sweden,1996,6.2962962962963065,178.24000000000004
912,2484,Sweden,1997,7.393455098934545,167.19000000000003
913,2485,Sweden,1998,6.698611111111108,175.8
914,2486,Sweden,1999,8.381562881562878,172.64
915,2487,Sweden,2000,8.48816029143898,162.50000000000003
916,2488,Sweden,2001,7.629680365296801,167.49000000000004
917,2489,Sweden,2002,8.106327160493827,162.71
918,2490,Sweden,2003,7.900859422958868,153.41
919,2491,Sweden,2004,7.248482088646027,157.41000000000003
920,2492,Sweden,2005,7.572754946727555,164.61999999999995
921,2493,Sweden,2006,8.093911719939113,160.76
922,2494,Sweden,2007,7.941239316239318,147.38999999999996
923,2495,Sweden,2008,8.260121765601221,155.68
924,2496,Sweden,2009,7.344017094017099,160.4
925,2497,Sweden,2010,5.578082191780819,146.54000000000002
926,2498,Sweden,2011,8.117199391171987,141.77
927,2499,Sweden,2012,6.819064966605949,148.10999999999999
928,2500,Sweden,2013,7.322831050228306,158.20000000000005
929,2508,Switzerland,1995,9.90403578326725,283.07000000000005
930,2509,Switzerland,1996,9.020446473871141,279.89
931,2510,Switzerland,1997,10.139447491367052,266.77
932,2511,Switzerland,1998,10.105766265803258,273.41999999999996
933,2512,Switzerland,1999,10.022109366984713,251.98
934,2513,Switzerland,2000,10.590043553124676,266.2
935,2514,Switzerland,2001,10.128021531586416,261.69
936,2515,Switzerland,2002,10.455699455236905,273.70000000000005
937,2516,Switzerland,2003,10.814169215086627,242.66000000000003
938,2517,Switzerland,2004,10.060933536276007,242.27000000000004
939,2518,Switzerland,2005,9.83292707698558,246.19
940,2519,Switzerland,2006,10.564485032978183,241.62999999999997
941,2520,Switzerland,2007,10.676231176231164,255.81
942,2521,Switzerland,2008,10.229514838448305,237.51
943,2522,Switzerland,2009,10.650081400081396,180.12999999999997
944,2523,Switzerland,2010,9.560426179604251,160.52000000000004
945,2524,Switzerland,2011,10.694317605276511,168.21999999999997
946,2525,Switzerland,2012,10.079892734264314,165.38999999999996
947,2526,Switzerland,2013,9.432420091324207,170.26000000000002
948,2638,Thailand,1996,29.06785063752277,93.05
949,2639,Thailand,1997,29.994063926940647,86.37
950,2640,Thailand,1998,28.79993844259773,99.55999999999999
951,2641,Thailand,1999,27.615384615384606,109.03
952,2642,Thailand,2000,27.94307832422585,106.10000000000001
953,2644,Thailand,2002,29.29393659587565,103.11999999999999
954,2645,Thailand,2003,29.16240487062405,91.16
955,2646,Thailand,2004,29.27929568913176,86.06
956,2647,Thailand,2005,29.475038051750378,77.99
957,2648,Thailand,2006,29.522070015220727,69.04000000000002
958,2649,Thailand,2007,29.02029914529918,79.14000000000001
959,2650,Thailand,2008,28.439801918910547,78.17999999999999
960,2651,Thailand,2009,28.448107448107447,78.56
961,2652,Thailand,2010,28.973515981735176,80.49999999999999
962,2653,Thailand,2011,28.213392200147172,77.59000000000002
963,2746,Turkey,2009,13.438492063492069,21.29
964,2747,Turkey,2010,14.421156773211555,31.69
965,2748,Turkey,2011,12.365753424657537,23.07
966,2749,Turkey,2012,13.50318761384335,28.4
967,2750,Turkey,2013,13.663013698630127,35.42
968,2758,Turkmenistan,1995,17.483866057838664,90.44000000000001
969,2759,Turkmenistan,1996,16.390715372907163,103.64000000000001
970,2760,Turkmenistan,1997,17.243531202435314,100.97
971,2761,Turkmenistan,1998,18.031179138322006,136.50000000000003
972,2762,Turkmenistan,1999,18.003663003663004,145.06
973,2763,Turkmenistan,2000,17.902094717668472,112.13
974,2764,Turkmenistan,2001,17.937442922374434,133.46
975,2765,Turkmenistan,2002,17.384425977223767,115.43
976,2766,Turkmenistan,2003,16.81476407914765,107.02000000000002
977,2767,Turkmenistan,2004,17.65619307832423,112.79999999999998
978,2768,Turkmenistan,2005,17.979756468797568,134.19000000000003
979,2769,Turkmenistan,2006,17.893150684931513,143.84
980,2770,Turkmenistan,2007,17.379426129426147,96.69000000000001
981,2771,Turkmenistan,2008,17.392704517704512,117.58000000000001
982,2772,Turkmenistan,2009,17.40766178266176,42.54
983,2773,Turkmenistan,2010,18.544596651445964,45.74999999999999
984,2774,Turkmenistan,2011,17.131354642313553,31.630000000000006
985,2775,Turkmenistan,2012,17.46948998178507,30.6
986,2776,Turkmenistan,2013,18.439726027397253,23.289999999999996
987,2836,Ukraine,1995,8.522526636225264,396.66999999999996
988,2837,Ukraine,1996,7.35094110503946,403.41999999999996
989,2838,Ukraine,1997,7.750692520775621,395.67
990,2839,Ukraine,1998,8.271913580246908,390.15
991,2840,Ukraine,1999,9.452380952380947,376.06
992,2841,Ukraine,2000,9.460078931390404,377.19000000000005
993,2842,Ukraine,2001,9.045509893455103,348.14
994,2843,Ukraine,2002,9.520006155740225,344.04999999999995
995,2844,Ukraine,2003,8.368188736681892,337.0700000000001
996,2845,Ukraine,2004,8.674256223436547,307.05
997,2846,Ukraine,2005,8.604109589041094,297.18
998,2847,Ukraine,2006,8.678824253616492,282.78999999999996
999,2848,Ukraine,2007,9.814661769207225,281.12
1000,2849,Ukraine,2008,9.561035007610347,274.5
1001,2850,Ukraine,2009,9.367216117216113,279.25999999999993
1002,2851,Ukraine,2010,9.3896499238965,263.07000000000005
1003,2852,Ukraine,2011,9.120547945205473,263.99999999999994
1004,2853,Ukraine,2012,9.029465930018413,268.4700000000001
1005,2872,United Arab Emirates,2005,28.25129375951294,16.05
1006,2873,United Arab Emirates,2006,28.150030525030513,16.55
1007,2874,United Arab Emirates,2007,28.39384920634921,15.99
1008,2875,United Arab Emirates,2008,27.970964791952444,11.86
1009,2876,United Arab Emirates,2009,28.461538461538467,11.730000000000002
1010,2877,United Arab Emirates,2010,29.18439878234397,22.71
1011,2888,United Kingdom,1995,11.889422344154855,92.34
1012,2889,United Kingdom,1996,10.996732026143787,88.32000000000001
1013,2890,United Kingdom,1997,11.485444292028651,88.77999999999999
1014,2891,United Kingdom,1998,10.986611265004608,90.76
1015,2892,United Kingdom,1999,11.170416284052642,92.44000000000001
1016,2893,United Kingdom,2000,10.799010654490099,87.33
1017,2894,United Kingdom,2001,10.590153939948182,85.14
1018,2895,United Kingdom,2002,11.032131299121604,82.71
1019,2896,United Kingdom,2003,11.019307081807073,80.14999999999999
1020,2897,United Kingdom,2004,10.80323757409942,82.72
1021,2898,United Kingdom,2005,10.761240664532838,79.15999999999998
1022,2899,United Kingdom,2006,10.80986130163085,78.17
1023,2900,United Kingdom,2007,10.9813541189057,74.92
1024,2901,United Kingdom,2008,10.405883249504646,80.71000000000001
1025,2902,United Kingdom,2009,10.583677212287926,78.00000000000001
1026,2903,United Kingdom,2010,10.111187528656572,77.41000000000001
1027,2904,United Kingdom,2011,11.416704770614238,78.28999999999999
1028,2905,United Kingdom,2012,10.651132537496178,79.47
1029,2906,United Kingdom,2013,10.66499009297364,84.91999999999999
1030,2914,Uruguay,1995,15.348858447488592,237.94
1031,2915,Uruguay,1996,15.660443230115357,187.92999999999998
1032,2916,Uruguay,1997,16.066666666666666,233.91
1033,2917,Uruguay,1998,15.46814404432132,264.08
1034,2918,Uruguay,1999,15.384310134310134,243.62000000000003
1035,2919,Uruguay,2000,15.785540334855392,274.27000000000004
1036,2920,Uruguay,2001,16.600732600732588,236.12
1037,2921,Uruguay,2002,16.24243827160493,331.69
1038,2922,Uruguay,2003,15.828268876611421,259.25000000000006
1039,2923,Uruguay,2004,16.60610200364298,258.49
1040,2924,Uruguay,2005,16.572146118721463,241.31000000000003
1041,2925,Uruguay,2006,16.61385083713853,248.10999999999999
1042,2926,Uruguay,2007,16.01053113553112,266.31
1043,2927,Uruguay,2008,16.729415365778987,234.53
1044,2928,Uruguay,2009,16.378357753357758,237.75
1045,2929,Uruguay,2010,16.624505327245082,257.43
1046,2931,Uruguay,2012,17.126138433515482,264.34999999999997
1047,2932,Uruguay,2013,16.45738203957382,249.09
1048,2940,Uzbekistan,1995,15.04611872146119,111.3
1049,2941,Uzbekistan,1996,13.989981785063744,125.05999999999999
1050,2942,Uzbekistan,1997,15.980135658914735,110.58
1051,2943,Uzbekistan,1998,15.376958689458684,108.3
1052,2944,Uzbekistan,1999,15.729548229548232,113.32999999999998
1053,2945,Uzbekistan,2000,15.992410443230119,120.31
1054,2946,Uzbekistan,2001,16.287366818873664,115.92
1055,2947,Uzbekistan,2002,16.034318251769786,95.28
1056,2948,Uzbekistan,2003,15.648706240487055,82.05999999999999
1057,2949,Uzbekistan,2004,16.627504553734074,68.03999999999999
1058,2950,Uzbekistan,2005,16.164079147640795,67.80999999999999
1059,2954,Uzbekistan,2009,16.127289377289387,60.86
1060,2955,Uzbekistan,2010,16.824809741248096,63.23000000000001
1061,2956,Uzbekistan,2011,15.813850837138519,67.14
1062,2957,Uzbekistan,2012,14.965695203400127,77.53000000000003
1063,2958,Uzbekistan,2013,16.268949771689506,78.85999999999999
